fips,state,county,year,acs_median_household_income,acs_median_gross_rent,acs_rent_burden_pct,acs_poverty_rate,bls_unemployment_rate
22031,Louisiana,De Soto Parish,2023,46077.0,719.0,31.6,21.8,6.14
22033,Louisiana,East Baton Rouge Parish,2023,63075.0,1121.0,33.6,18.56,7.57
22035,Louisiana,East Carroll Parish,2023,28321.0,767.0,51.0,35.69,12.62
22037,Louisiana,East Feliciana Parish,2023,72899.0,745.0,19.2,13.54,5.99
22039,Louisiana,Evangeline Parish,2023,42273.0,663.0,31.6,22.95,10.9
22041,Louisiana,Franklin Parish,2023,44103.0,719.0,28.8,25.64,9.76
22043,Louisiana,Grant Parish,2023,61112.0,806.0,27.7,16.13,4.49
22045,Louisiana,Iberia Parish,2023,57811.0,891.0,30.2,22.64,6.12
22047,Louisiana,Iberville Parish,2023,57459.0,817.0,26.5,15.55,6.08
22049,Louisiana,Jackson Parish,2023,43345.0,719.0,28.6,24.34,5.76
22051,Louisiana,Jefferson Parish,2023,65246.0,1162.0,31.4,16.28,5.85
22053,Louisiana,Jefferson Davis Parish,2023,56500.0,847.0,29.3,17.79,4.66
22055,Louisiana,Lafayette Parish,2023,67660.0,1022.0,30.2,17.42,5.01
22057,Louisiana,Lafourche Parish,2023,63439.0,933.0,30.6,17.99,5.45
22059,Louisiana,LaSalle Parish,2023,67077.0,576.0,28.9,15.46,7.64
22061,Louisiana,Lincoln Parish,2023,38035.0,821.0,39.5,30.66,4.13
22063,Louisiana,Livingston Parish,2023,78617.0,1102.0,28.0,13.13,4.09
22065,Louisiana,Madison Parish,2023,37267.0,625.0,29.7,36.68,5.12
22067,Louisiana,Morehouse Parish,2023,36981.0,795.0,37.2,30.68,9.87
22069,Louisiana,Natchitoches Parish,2023,46798.0,767.0,35.0,24.12,6.18
22071,Louisiana,Orleans Parish,2023,55339.0,1211.0,35.4,22.63,7.78
22073,Louisiana,Ouachita Parish,2023,51241.0,923.0,35.6,24.04,6.63
22075,Louisiana,Plaquemines Parish,2023,82874.0,1611.0,29.8,13.36,4.17
22077,Louisiana,Pointe Coupee Parish,2023,59351.0,794.0,36.7,17.79,8.35
22079,Louisiana,Rapides Parish,2023,55946.0,942.0,31.1,18.94,4.84
22081,Louisiana,Red River Parish,2023,44539.0,731.0,31.6,29.38,3.2
22083,Louisiana,Richland Parish,2023,52960.0,836.0,25.9,23.53,8.39
22085,Louisiana,Sabine Parish,2023,52047.0,664.0,30.9,22.7,6.52
22087,Louisiana,St. Bernard Parish,2023,57638.0,1083.0,35.3,22.61,7.36
22089,Louisiana,St. Charles Parish,2023,82172.0,1144.0,35.0,9.83,6.25
22091,Louisiana,St. Helena Parish,2023,50193.0,802.0,27.3,30.0,21.3
22093,Louisiana,St. James Parish,2023,64536.0,821.0,28.1,10.49,5.38
22095,Louisiana,St. John the Baptist Parish,2023,67418.0,1118.0,26.1,12.58,9.03
22097,Louisiana,St. Landry Parish,2023,45637.0,742.0,30.1,23.99,5.56
22099,Louisiana,St. Martin Parish,2023,53394.0,865.0,34.1,16.56,5.08
22101,Louisiana,St. Mary Parish,2023,51768.0,839.0,30.6,22.07,5.42
22103,Louisiana,St. Tammany Parish,2023,79277.0,1305.0,31.2,12.18,4.76
22105,Louisiana,Tangipahoa Parish,2023,57256.0,974.0,33.5,19.43,5.3
22107,Louisiana,Tensas Parish,2023,36074.0,613.0,29.3,32.84,13.31
22109,Louisiana,Terrebonne Parish,2023,64819.0,1010.0,28.0,16.45,4.72
22111,Louisiana,Union Parish,2023,45743.0,758.0,32.3,28.6,5.77
22113,Louisiana,Vermilion Parish,2023,57537.0,802.0,30.6,19.2,5.14
22115,Louisiana,Vernon Parish,2023,58281.0,1038.0,25.7,18.27,4.74
22117,Louisiana,Washington Parish,2023,42776.0,772.0,34.2,24.19,10.77
22119,Louisiana,Webster Parish,2023,37396.0,777.0,43.8,26.85,5.43
22121,Louisiana,West Baton Rouge Parish,2023,87320.0,1021.0,27.2,15.97,6.58
22123,Louisiana,West Carroll Parish,2023,48514.0,692.0,25.1,15.74,3.85
22125,Louisiana,West Feliciana Parish,2023,74277.0,998.0,47.7,11.6,5.94
22127,Louisiana,Winn Parish,2023,46368.0,640.0,26.2,22.02,4.25
23001,Maine,Androscoggin County,2023,67298.0,966.0,28.7,12.98,4.25
23003,Maine,Aroostook County,2023,54254.0,736.0,28.9,14.43,5.35
23005,Maine,Cumberland County,2023,92983.0,1492.0,29.2,7.06,3.18
23007,Maine,Franklin County,2023,58522.0,759.0,28.1,11.77,5.31
23009,Maine,Hancock County,2023,69630.0,1000.0,30.2,10.22,3.7
23011,Maine,Kennebec County,2023,65062.0,952.0,29.0,12.32,4.04
23013,Maine,Knox County,2023,71903.0,1079.0,30.5,8.76,3.88
23015,Maine,Lincoln County,2023,72026.0,1003.0,26.1,8.5,3.49
23017,Maine,Oxford County,2023,57933.0,807.0,31.4,14.18,4.75
23019,Maine,Penobscot County,2023,63248.0,997.0,29.2,13.55,4.07
23021,Maine,Piscataquis County,2023,55234.0,807.0,26.0,16.51,4.08
23023,Maine,Sagadahoc County,2023,82080.0,1050.0,30.4,11.14,4.56
23025,Maine,Somerset County,2023,56199.0,887.0,26.5,15.56,3.88
23027,Maine,Waldo County,2023,68441.0,969.0,28.6,12.75,4.44
23029,Maine,Washington County,2023,52237.0,768.0,31.1,17.81,6.61
23031,Maine,York County,2023,82904.0,1239.0,28.1,7.77,3.46
24001,Maryland,Allegany County,2023,57393.0,786.0,29.8,17.23,5.85
24003,Maryland,Anne Arundel County,2023,120324.0,1990.0,29.1,5.49,3.82
24005,Maryland,Baltimore County,2023,90904.0,1566.0,31.1,10.01,5.0
24009,Maryland,Calvert County,2023,132059.0,1701.0,30.2,4.03,2.87
24011,Maryland,Caroline County,2023,66368.0,1070.0,32.3,12.36,5.38
24013,Maryland,Carroll County,2023,115876.0,1370.0,29.2,5.32,3.17
24015,Maryland,Cecil County,2023,91146.0,1367.0,30.4,10.89,4.59
24017,Maryland,Charles County,2023,120592.0,1897.0,28.1,6.62,5.07
24019,Maryland,Dorchester County,2023,60495.0,959.0,30.3,16.25,4.81
24021,Maryland,Frederick County,2023,120458.0,1706.0,29.1,6.29,3.42
24023,Maryland,Garrett County,2023,69031.0,710.0,23.2,10.97,4.63
24025,Maryland,Harford County,2023,111317.0,1557.0,29.2,7.0,3.75
24027,Maryland,Howard County,2023,146982.0,2038.0,29.1,5.11,3.57
24029,Maryland,Kent County,2023,74402.0,1144.0,32.7,9.54,2.76
24031,Maryland,Montgomery County,2023,128733.0,2030.0,30.9,7.08,4.77
24033,Maryland,Prince George's County,2023,100708.0,1761.0,31.4,10.23,6.34
24035,Maryland,Queen Anne's County,2023,113347.0,1611.0,31.0,6.97,3.7
24037,Maryland,St. Mary's County,2023,114580.0,1692.0,27.6,7.45,3.7
24039,Maryland,Somerset County,2023,52462.0,938.0,34.9,20.12,5.73
24041,Maryland,Talbot County,2023,84378.0,1248.0,30.3,10.2,3.77
24043,Maryland,Washington County,2023,74157.0,1100.0,29.1,12.46,4.85
24045,Maryland,Wicomico County,2023,72861.0,1238.0,30.3,13.96,6.38
24047,Maryland,Worcester County,2023,81455.0,1180.0,31.4,8.11,6.42
24510,Maryland,Baltimore city,2023,59623.0,1290.0,32.1,20.08,6.53
25001,Massachusetts,Barnstable County,2023,94452.0,1596.0,34.5,7.43,4.6
25003,Massachusetts,Berkshire County,2023,72565.0,1042.0,32.4,10.99,5.65
25005,Massachusetts,Bristol County,2023,84198.0,1181.0,30.2,11.65,5.59
25007,Massachusetts,Dukes County,2023,102348.0,1371.0,31.0,5.38,6.74
25009,Massachusetts,Essex County,2023,99431.0,1673.0,33.1,9.38,5.06
25011,Massachusetts,Franklin County,2023,72584.0,1169.0,33.8,12.16,6.24
25013,Massachusetts,Hampden County,2023,70535.0,1105.0,31.6,15.71,6.02
25015,Massachusetts,Hampshire County,2023,86391.0,1332.0,31.4,10.9,5.07
25017,Massachusetts,Middlesex County,2023,126779.0,2126.0,28.6,7.52,4.23
25019,Massachusetts,Nantucket County,2023,119750.0,2070.0,28.6,3.03,5.29
25021,Massachusetts,Norfolk County,2023,126497.0,2072.0,30.6,6.63,4.93
25023,Massachusetts,Plymouth County,2023,109698.0,1655.0,32.9,7.09,5.12
25025,Massachusetts,Suffolk County,2023,92859.0,2069.0,30.6,16.46,6.21
25027,Massachusetts,Worcester County,2023,93561.0,1347.0,29.9,10.33,5.33
26001,Michigan,Alcona County,2023,53568.0,790.0,28.6,14.35,4.98
26003,Michigan,Alger County,2023,59406.0,712.0,22.8,10.23,6.29
26005,Michigan,Allegan County,2023,80255.0,1065.0,28.7,9.33,3.02
26007,Michigan,Alpena County,2023,51909.0,660.0,28.8,16.98,7.06
26009,Michigan,Antrim County,2023,71421.0,920.0,25.2,9.45,4.06
26011,Michigan,Arenac County,2023,56989.0,741.0,28.7,13.41,6.25
26013,Michigan,Baraga County,2023,55117.0,557.0,20.4,13.51,6.42
26015,Michigan,Barry County,2023,77873.0,955.0,26.6,8.14,5.2
26017,Michigan,Bay County,2023,60523.0,809.0,27.9,14.03,4.56
26019,Michigan,Benzie County,2023,72603.0,974.0,27.6,10.18,4.13
26021,Michigan,Berrien County,2023,63152.0,923.0,29.4,15.15,6.46
26023,Michigan,Branch County,2023,61958.0,900.0,25.3,15.41,5.17
26025,Michigan,Calhoun County,2023,60385.0,937.0,29.1,14.2,6.73
26027,Michigan,Cass County,2023,68011.0,870.0,28.8,13.19,4.61
26029,Michigan,Charlevoix County,2023,76495.0,929.0,28.5,8.67,3.78
26031,Michigan,Cheboygan County,2023,61619.0,822.0,30.3,12.76,6.99
26033,Michigan,Chippewa County,2023,60631.0,793.0,28.9,15.61,6.08
26035,Michigan,Clare County,2023,49805.0,743.0,29.5,21.12,8.52
26037,Michigan,Clinton County,2023,85928.0,1039.0,26.6,9.36,3.72
26039,Michigan,Crawford County,2023,58614.0,825.0,28.9,14.77,7.11
26041,Michigan,Delta County,2023,54829.0,698.0,26.3,13.98,5.13
26043,Michigan,Dickinson County,2023,61882.0,744.0,27.8,9.79,4.05
26045,Michigan,Eaton County,2023,78025.0,1042.0,25.5,7.75,4.44
26047,Michigan,Emmet County,2023,73724.0,1033.0,26.0,9.34,3.54
26049,Michigan,Genesee County,2023,60673.0,936.0,31.1,15.94,8.3
26051,Michigan,Gladwin County,2023,55576.0,689.0,28.4,13.19,6.23
26053,Michigan,Gogebic County,2023,49672.0,577.0,29.9,14.95,6.86
26055,Michigan,Grand Traverse County,2023,79486.0,1215.0,30.5,8.56,3.6
26057,Michigan,Gratiot County,2023,61128.0,808.0,30.2,14.27,4.73
26059,Michigan,Hillsdale County,2023,60869.0,801.0,27.2,15.5,4.47
26061,Michigan,Houghton County,2023,56573.0,767.0,32.4,15.93,5.64
26063,Michigan,Huron County,2023,56963.0,743.0,25.6,12.16,4.57
26065,Michigan,Ingham County,2023,64354.0,1058.0,31.3,16.38,6.34
26067,Michigan,Ionia County,2023,73436.0,840.0,28.3,11.4,4.9
26069,Michigan,Iosco County,2023,47777.0,659.0,27.1,16.61,7.27
26071,Michigan,Iron County,2023,53614.0,510.0,30.2,16.94,4.74
26073,Michigan,Isabella County,2023,53759.0,863.0,32.6,23.16,6.79
26075,Michigan,Jackson County,2023,65004.0,958.0,29.0,12.17,5.8
26077,Michigan,Kalamazoo County,2023,70525.0,1049.0,29.9,13.25,5.63
26079,Michigan,Kalkaska County,2023,60365.0,767.0,29.0,14.09,4.27
26081,Michigan,Kent County,2023,80390.0,1176.0,29.5,10.57,4.15
26083,Michigan,Keweenaw County,2023,53893.0,679.0,23.5,8.7,4.78
26085,Michigan,Lake County,2023,49680.0,863.0,32.2,20.61,7.55
26087,Michigan,Lapeer County,2023,76228.0,959.0,30.3,9.78,5.09
26089,Michigan,Leelanau County,2023,91943.0,1223.0,25.8,7.12,3.86
26091,Michigan,Lenawee County,2023,67013.0,965.0,29.4,11.61,5.4
26093,Michigan,Livingston County,2023,101315.0,1236.0,28.7,4.92,3.66
26095,Michigan,Luce County,2023,54338.0,799.0,31.0,17.24,9.9
26097,Michigan,Mackinac County,2023,58598.0,761.0,22.7,16.89,9.34
26099,Michigan,Macomb County,2023,76399.0,1175.0,30.1,9.82,5.77
26101,Michigan,Manistee County,2023,60879.0,820.0,33.8,11.77,6.2
26103,Michigan,Marquette County,2023,64675.0,923.0,31.4,13.61,4.89
26105,Michigan,Mason County,2023,62296.0,840.0,28.1,14.62,4.65
26107,Michigan,Mecosta County,2023,57774.0,867.0,31.6,19.17,4.98
26109,Michigan,Menominee County,2023,55688.0,675.0,26.1,12.16,5.62
26111,Michigan,Midland County,2023,77538.0,974.0,30.3,10.91,4.78
26113,Michigan,Missaukee County,2023,61868.0,838.0,30.0,10.75,7.22
26115,Michigan,Monroe County,2023,75272.0,1017.0,31.6,11.06,5.02
26117,Michigan,Montcalm County,2023,64892.0,867.0,27.6,11.98,4.01
26119,Michigan,Montmorency County,2023,47803.0,811.0,39.1,17.94,6.07
26121,Michigan,Muskegon County,2023,63495.0,960.0,29.8,12.6,6.83
26123,Michigan,Newaygo County,2023,61931.0,882.0,28.1,14.28,4.43
26125,Michigan,Oakland County,2023,95296.0,1319.0,27.4,7.69,4.75
26127,Michigan,Oceana County,2023,63624.0,768.0,26.7,13.28,5.65
26129,Michigan,Ogemaw County,2023,51983.0,828.0,37.6,17.46,7.29
26131,Michigan,Ontonagon County,2023,51844.0,571.0,27.5,12.56,7.58
26133,Michigan,Osceola County,2023,57050.0,764.0,26.7,15.83,6.53
26135,Michigan,Oscoda County,2023,50581.0,675.0,24.8,15.77,8.77
26137,Michigan,Otsego County,2023,67285.0,880.0,31.4,9.64,4.45
26139,Michigan,Ottawa County,2023,87144.0,1148.0,28.5,8.16,3.62
26141,Michigan,Presque Isle County,2023,56713.0,625.0,28.5,12.19,6.32
26143,Michigan,Roscommon County,2023,54106.0,789.0,31.1,15.4,4.84
26145,Michigan,Saginaw County,2023,58347.0,921.0,32.1,18.08,6.64
26147,Michigan,St. Clair County,2023,69349.0,999.0,32.3,10.99,6.39
26149,Michigan,St. Joseph County,2023,64707.0,825.0,24.5,11.97,5.23
26151,Michigan,Sanilac County,2023,59074.0,814.0,28.0,13.98,6.12
26153,Michigan,Schoolcraft County,2023,57708.0,654.0,32.9,14.79,6.66
26155,Michigan,Shiawassee County,2023,64464.0,876.0,29.0,11.69,4.35
26157,Michigan,Tuscola County,2023,62847.0,796.0,26.9,12.63,6.15
26159,Michigan,Van Buren County,2023,66902.0,845.0,29.6,13.8,4.43
26161,Michigan,Washtenaw County,2023,87156.0,1400.0,32.5,13.84,4.36
26163,Michigan,Wayne County,2023,59521.0,1087.0,32.0,20.12,8.67
26165,Michigan,Wexford County,2023,63123.0,877.0,29.0,12.93,5.68
27001,Minnesota,Aitkin County,2023,59498.0,912.0,29.1,12.35,5.83
27003,Minnesota,Anoka County,2023,98764.0,1396.0,30.5,6.65,3.92
27005,Minnesota,Becker County,2023,71117.0,899.0,28.4,11.0,3.97
27007,Minnesota,Beltrami County,2023,67257.0,991.0,26.2,15.96,5.12
27009,Minnesota,Benton County,2023,71480.0,917.0,24.4,9.76,4.03
27011,Minnesota,Big Stone County,2023,65475.0,718.0,27.1,11.46,2.98
27013,Minnesota,Blue Earth County,2023,72623.0,1076.0,28.8,16.28,4.18
27015,Minnesota,Brown County,2023,68690.0,931.0,28.0,7.71,2.57
27017,Minnesota,Carlton County,2023,80042.0,967.0,26.8,11.11,4.01
27019,Minnesota,Carver County,2023,123144.0,1444.0,26.3,4.22,3.1
27021,Minnesota,Cass County,2023,64937.0,889.0,26.8,12.75,5.91
27023,Minnesota,Chippewa County,2023,69192.0,846.0,27.4,14.45,4.35
27025,Minnesota,Chisago County,2023,98260.0,1112.0,30.9,5.93,3.89
27027,Minnesota,Clay County,2023,77664.0,1000.0,31.9,14.38,3.88
27029,Minnesota,Clearwater County,2023,64934.0,740.0,26.9,11.2,7.35
27031,Minnesota,Cook County,2023,71643.0,886.0,23.3,11.27,2.45
27033,Minnesota,Cottonwood County,2023,68239.0,765.0,22.5,14.21,3.87
27035,Minnesota,Crow Wing County,2023,71343.0,962.0,27.8,9.67,5.16
27037,Minnesota,Dakota County,2023,105212.0,1497.0,29.7,5.58,3.61
27039,Minnesota,Dodge County,2023,92943.0,1007.0,25.7,5.45,3.05
27041,Minnesota,Douglas County,2023,77264.0,896.0,24.6,8.28,2.7
27043,Minnesota,Faribault County,2023,64391.0,837.0,25.8,11.81,3.83
27045,Minnesota,Fillmore County,2023,75225.0,763.0,25.9,8.92,2.91
27047,Minnesota,Freeborn County,2023,69012.0,837.0,26.9,9.8,3.77
27049,Minnesota,Goodhue County,2023,82749.0,939.0,29.3,9.26,3.59
27051,Minnesota,Grant County,2023,72957.0,779.0,26.3,10.7,3.14
27053,Minnesota,Hennepin County,2023,96339.0,1439.0,28.6,10.01,4.3
27055,Minnesota,Houston County,2023,77087.0,881.0,27.2,6.54,1.87
27057,Minnesota,Hubbard County,2023,70622.0,923.0,29.8,9.68,4.57
27059,Minnesota,Isanti County,2023,86573.0,1241.0,29.7,7.81,4.14
27061,Minnesota,Itasca County,2023,66380.0,944.0,33.5,12.72,5.77
27063,Minnesota,Jackson County,2023,69955.0,736.0,22.2,9.13,2.4
27065,Minnesota,Kanabec County,2023,71915.0,1003.0,25.8,9.76,4.88
27067,Minnesota,Kandiyohi County,2023,75097.0,843.0,24.9,10.0,3.59
27069,Minnesota,Kittson County,2023,69615.0,728.0,22.9,9.68,4.42
27071,Minnesota,Koochiching County,2023,69115.0,774.0,23.9,10.71,4.16
27073,Minnesota,Lac qui Parle County,2023,71639.0,809.0,22.9,7.96,1.81
27075,Minnesota,Lake County,2023,75621.0,1026.0,23.5,8.33,2.42
27077,Minnesota,Lake of the Woods County,2023,70091.0,867.0,31.8,8.15,1.84
27079,Minnesota,Le Sueur County,2023,90218.0,885.0,29.5,7.09,4.07
27081,Minnesota,Lincoln County,2023,67715.0,688.0,24.8,9.16,2.73
27083,Minnesota,Lyon County,2023,72761.0,742.0,26.8,12.46,3.35
27085,Minnesota,McLeod County,2023,78468.0,906.0,24.6,7.72,3.3
27087,Minnesota,Mahnomen County,2023,53925.0,685.0,24.0,20.93,10.23
27089,Minnesota,Marshall County,2023,71701.0,737.0,24.5,7.44,2.99
27091,Minnesota,Martin County,2023,62969.0,735.0,29.4,11.06,4.38
27093,Minnesota,Meeker County,2023,75037.0,894.0,25.9,8.31,2.56
27095,Minnesota,Mille Lacs County,2023,71455.0,909.0,28.0,10.54,4.37
27097,Minnesota,Morrison County,2023,68640.0,782.0,23.2,9.97,3.49
27099,Minnesota,Mower County,2023,71495.0,848.0,27.2,12.15,3.75
27101,Minnesota,Murray County,2023,74475.0,768.0,20.4,8.09,2.65
27103,Minnesota,Nicollet County,2023,80362.0,931.0,26.6,9.6,1.62
27105,Minnesota,Nobles County,2023,65509.0,863.0,22.3,12.61,2.61
27107,Minnesota,Norman County,2023,69833.0,752.0,23.5,10.26,5.06
27109,Minnesota,Olmsted County,2023,93494.0,1283.0,29.4,7.92,3.58
27111,Minnesota,Otter Tail County,2023,70912.0,805.0,28.0,8.9,5.12
27113,Minnesota,Pennington County,2023,72561.0,900.0,23.4,9.92,2.77
27115,Minnesota,Pine County,2023,69666.0,873.0,29.4,10.5,5.96
27117,Minnesota,Pipestone County,2023,66073.0,731.0,29.0,11.38,3.01
27119,Minnesota,Polk County,2023,69136.0,843.0,34.0,11.66,3.55
27121,Minnesota,Pope County,2023,72205.0,851.0,32.4,9.8,0.9
27123,Minnesota,Ramsey County,2023,81004.0,1298.0,30.2,12.4,4.65
27125,Minnesota,Red Lake County,2023,77500.0,628.0,20.6,7.8,1.51
27127,Minnesota,Redwood County,2023,67024.0,767.0,25.9,12.02,1.92
27129,Minnesota,Renville County,2023,69086.0,760.0,29.0,10.75,2.49
27131,Minnesota,Rice County,2023,82792.0,1046.0,28.9,9.3,4.6
27133,Minnesota,Rock County,2023,70698.0,745.0,26.1,9.48,2.57
27135,Minnesota,Roseau County,2023,73611.0,886.0,25.1,10.99,4.21
27137,Minnesota,St. Louis County,2023,69455.0,970.0,31.8,13.39,4.45
27139,Minnesota,Scott County,2023,120247.0,1485.0,29.1,4.12,2.97
27141,Minnesota,Sherburne County,2023,102965.0,1151.0,27.8,4.84,3.26
27143,Minnesota,Sibley County,2023,76082.0,858.0,24.8,9.89,3.89
27145,Minnesota,Stearns County,2023,76447.0,1057.0,28.5,12.16,4.3
27147,Minnesota,Steele County,2023,83448.0,1006.0,33.4,7.44,3.06
27149,Minnesota,Stevens County,2023,71060.0,833.0,25.2,10.34,1.54
27151,Minnesota,Swift County,2023,62601.0,900.0,32.1,10.83,3.98
27153,Minnesota,Todd County,2023,63039.0,850.0,27.6,11.77,4.51
27155,Minnesota,Traverse County,2023,65931.0,617.0,27.0,10.1,4.92
27157,Minnesota,Wabasha County,2023,80133.0,798.0,27.9,8.44,2.24
27159,Minnesota,Wadena County,2023,56882.0,706.0,25.3,11.38,5.79
27161,Minnesota,Waseca County,2023,75052.0,819.0,26.2,7.25,3.97
27163,Minnesota,Washington County,2023,114457.0,1637.0,29.9,5.01,3.3
27165,Minnesota,Watonwan County,2023,70593.0,807.0,25.0,13.04,5.51
27167,Minnesota,Wilkin County,2023,69635.0,561.0,25.5,14.67,4.74
27169,Minnesota,Winona County,2023,70198.0,866.0,28.1,13.41,3.03
27171,Minnesota,Wright County,2023,106666.0,1246.0,27.4,4.95,2.14
27173,Minnesota,Yellow Medicine County,2023,71573.0,688.0,22.0,8.49,3.42
28001,Mississippi,Adams County,2023,40250.0,720.0,28.7,28.19,8.09
28003,Mississippi,Alcorn County,2023,49404.0,728.0,26.5,17.4,5.81
28005,Mississippi,Amite County,2023,35385.0,689.0,30.8,27.04,6.62
28007,Mississippi,Attala County,2023,48098.0,774.0,36.5,20.74,6.05
28009,Mississippi,Benton County,2023,42139.0,729.0,22.6,17.56,2.73
28011,Mississippi,Bolivar County,2023,37315.0,671.0,33.9,33.71,7.48
28013,Mississippi,Calhoun County,2023,43942.0,674.0,26.3,18.67,3.67
28015,Mississippi,Carroll County,2023,55275.0,621.0,23.4,22.37,2.59
28017,Mississippi,Chickasaw County,2023,43041.0,702.0,24.9,24.06,3.96
28019,Mississippi,Choctaw County,2023,48321.0,661.0,20.0,15.89,8.25
28021,Mississippi,Claiborne County,2023,34371.0,651.0,29.5,27.17,8.68
28023,Mississippi,Clarke County,2023,46054.0,803.0,32.3,19.17,7.08
28025,Mississippi,Clay County,2023,39904.0,718.0,28.7,24.78,6.67
28027,Mississippi,Coahoma County,2023,36259.0,719.0,32.0,36.28,10.15
28029,Mississippi,Copiah County,2023,47994.0,682.0,27.2,22.97,6.34
28031,Mississippi,Covington County,2023,47001.0,639.0,24.7,17.73,4.64
28033,Mississippi,DeSoto County,2023,82980.0,1341.0,28.4,9.96,3.73
28035,Mississippi,Forrest County,2023,52821.0,960.0,32.1,21.46,6.22
28037,Mississippi,Franklin County,2023,45618.0,706.0,24.1,23.27,4.3
28039,Mississippi,George County,2023,54822.0,868.0,23.2,18.74,8.45
28041,Mississippi,Greene County,2023,55838.0,811.0,32.3,20.51,10.59
28043,Mississippi,Grenada County,2023,47998.0,823.0,25.4,22.35,4.35
28045,Mississippi,Hancock County,2023,67728.0,999.0,27.6,13.33,5.27
28047,Mississippi,Harrison County,2023,57233.0,1074.0,30.1,17.44,7.17
28049,Mississippi,Hinds County,2023,49966.0,1032.0,33.2,21.62,7.7
28051,Mississippi,Holmes County,2023,29434.0,589.0,32.3,37.97,8.82
28053,Mississippi,Humphreys County,2023,32976.0,643.0,29.3,26.4,15.77
28055,Mississippi,Issaquena County,2023,29271.0,253.0,22.3,17.21,8.16
28057,Mississippi,Itawamba County,2023,59508.0,832.0,20.4,10.81,2.93
28059,Mississippi,Jackson County,2023,64756.0,1087.0,29.7,14.13,7.29
28061,Mississippi,Jasper County,2023,47157.0,809.0,25.6,18.91,3.95
28063,Mississippi,Jefferson County,2023,36207.0,444.0,33.8,28.51,5.02
28065,Mississippi,Jefferson Davis County,2023,37183.0,695.0,40.8,25.01,8.24
28067,Mississippi,Jones County,2023,51143.0,810.0,32.1,20.79,3.58
28069,Mississippi,Kemper County,2023,43595.0,470.0,17.9,24.64,11.05
28071,Mississippi,Lafayette County,2023,64334.0,1091.0,32.8,18.67,1.8
28073,Mississippi,Lamar County,2023,69106.0,1061.0,28.1,16.1,5.1
28075,Mississippi,Lauderdale County,2023,50033.0,897.0,31.1,25.06,5.41
28077,Mississippi,Lawrence County,2023,43368.0,835.0,35.2,23.84,11.67
28079,Mississippi,Leake County,2023,48418.0,757.0,27.4,19.9,6.68
28081,Mississippi,Lee County,2023,67144.0,929.0,29.3,13.79,5.07
28083,Mississippi,Leflore County,2023,33188.0,701.0,31.0,31.95,11.63
28085,Mississippi,Lincoln County,2023,48316.0,754.0,27.6,21.31,3.73
28087,Mississippi,Lowndes County,2023,54460.0,909.0,29.5,16.94,5.84
28089,Mississippi,Madison County,2023,78794.0,1097.0,31.0,11.03,4.41
28091,Mississippi,Marion County,2023,42320.0,700.0,28.0,20.4,9.01
28093,Mississippi,Marshall County,2023,51875.0,926.0,31.9,22.79,4.91
28095,Mississippi,Monroe County,2023,51231.0,721.0,26.7,16.67,5.78
28097,Mississippi,Montgomery County,2023,45057.0,682.0,41.8,25.62,4.78
28099,Mississippi,Neshoba County,2023,53087.0,759.0,29.8,25.1,8.12
28101,Mississippi,Newton County,2023,50426.0,722.0,23.6,21.97,3.49
28103,Mississippi,Noxubee County,2023,38814.0,590.0,45.6,25.58,7.22
28105,Mississippi,Oktibbeha County,2023,43482.0,873.0,38.8,28.58,6.27
28107,Mississippi,Panola County,2023,43990.0,859.0,32.2,24.14,8.75
28109,Mississippi,Pearl River County,2023,56535.0,887.0,28.9,16.44,5.73
28111,Mississippi,Perry County,2023,50435.0,650.0,31.7,18.13,5.83
28113,Mississippi,Pike County,2023,41578.0,879.0,29.0,27.48,5.89
28115,Mississippi,Pontotoc County,2023,52741.0,848.0,26.0,14.91,3.19
28117,Mississippi,Prentiss County,2023,51466.0,620.0,24.2,13.51,3.55
28119,Mississippi,Quitman County,2023,32131.0,650.0,26.0,33.47,11.73
28121,Mississippi,Rankin County,2023,77454.0,1210.0,31.7,10.03,4.17
28123,Mississippi,Scott County,2023,48492.0,888.0,26.5,20.68,4.35
28125,Mississippi,Sharkey County,2023,35741.0,622.0,30.2,31.85,10.46
